Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,Source
8519,Moore County Airport,Pinehurst-Southern Pines,United States,SOP,KSOP,35.23740005,-79.3911972,455,-5,A,America/New_York,airport,OurAirports
8520,Richmond County Airport,Rockingham,United States,\N,KRCZ,34.8913,-79.759598,358,-5,A,America/New_York,airport,OurAirports
8524,Baraboo Wisconsin Dells Airport,Baraboo,United States,\N,KDLL,43.52270126,-89.77020264,979,-6,A,America/Chicago,airport,OurAirports
8526,Statesville Regional Airport,Statesville,United States,SVH,KSVH,35.7653007507,-80.9539031982,968,-5,A,America/New_York,airport,OurAirports
8528,Burlington Municipal Airport,Burlington,United States,\N,KBUU,42.690700531,-88.3046035767,779,-6,A,America/Chicago,airport,OurAirports
8532,William T. Piper Memorial Airport,Lock Haven,United States,LHV,KLHV,41.13560104,-77.42230225,556,-5,A,America/New_York,airport,OurAirports
8538,Zelienople Municipal Airport,Zelienople,United States,\N,KPJC,40.80160141,-80.16069794,898,-5,A,America/New_York,airport,OurAirports
8542,Lorain County Regional Airport,Lorain-Elyria,United States,\N,KLPR,41.34429932,-82.17759705,793,-5,A,America/New_York,airport,OurAirports
8544,Burke Lakefront Airport,Cleveland,United States,BKL,KBKL,41.5175018311,-81.6832962036,583,-5,A,America/New_York,airport,OurAirports
8545,Chautauqua County-Dunkirk Airport,Dunkirk,United States,DKK,KDKK,42.49330139,-79.27200317,693,-5,A,America/New_York,airport,OurAirports
8548,South Jersey Regional Airport,Mount Holly,United States,LLY,KVAY,39.9429016113,-74.845703125,53,-5,A,America/New_York,airport,OurAirports
8550,Linden Airport,Linden,United States,LDJ,KLDJ,40.617401123,-74.2445983887,23,-5,A,America/New_York,airport,OurAirports
8553,Tri State Steuben County Airport,Angola,United States,ANQ,KANQ,41.639702,-85.083504,995,-5,A,America/New_York,airport,OurAirports
8555,Warsaw Municipal Airport,Warsaw,United States,\N,KASW,41.2747001648,-85.8401031494,850,-5,A,America/New_York,airport,OurAirports
8556,Van Wert County Airport,Van Wert,United States,\N,KVNW,40.8647003174,-84.6093978882,785,-5,A,America/New_York,airport,OurAirports
8559,Brooks Field,Marshall,United States,\N,KRMY,42.2512016296,-84.9554977417,941,-5,A,America/New_York,airport,OurAirports
8560,Genesee County Airport,Batavia,United States,\N,KGVQ,43.03170013,-78.16760254,914,-5,A,America/New_York,airport,OurAirports
8565,Clearwater Air Park,Clearwater,United States,CLW,KCLW,27.9766998291,-82.7586975098,71,-5,A,America/New_York,airport,OurAirports
8593,Chicago Meigs Airport,Chicago,United States,CGX,KCGX,41.8587989807,-87.6079025269,593,-6,A,America/Chicago,airport,OurAirports
8601,Pickens County Airport,Jasper,United States,\N,KJZP,34.4533996582,-84.4573974609,1535,-5,A,America/New_York,airport,OurAirports
8604,Grand Strand Airport,North Myrtle Beach,United States,CRE,KCRE,33.8116989136,-78.7238998413,32,-5,A,America/New_York,airport,OurAirports
8606,Lansing Municipal Airport,Lansing,United States,\N,KIGQ,41.5349006653,-87.5295028687,620,-6,A,America/Chicago,airport,OurAirports
8608,Ramona Airport,Ramona,United States,\N,KRNM,33.0392,-116.915001,1395,-8,A,America/Los_Angeles,airport,OurAirports
8624,Branch County Memorial Airport,Coldwater,United States,\N,KOEB,41.9333992,-85.05259705,959,-5,A,America/New_York,airport,OurAirports
8625,Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,KWBW,41.2971992493,-75.8511962891,545,-5,A,America/New_York,airport,OurAirports
8626,Willoughby Lost Nation Municipal Airport,Willoughby,United States,LNN,KLNN,41.6839981079,-81.3897018433,626,-5,A,America/New_York,airport,OurAirports
8631,Capital City Airport,Frankfort,United States,FFT,KFFT,38.18249893,-84.90470123,806,-5,A,America/New_York,airport,OurAirports
8632,Auburn Lewiston Municipal Airport,Lewiston,United States,LEW,KLEW,44.048500061,-70.2835006714,288,-5,A,America/New_York,airport,OurAirports
8639,Bloyer Field,Tomah,United States,\N,KY72,43.97499847,-90.48349762,966,-6,A,America/Chicago,airport,OurAirports
8641,Marco Island Executive Airport,Marco Island Airport,United States,MRK,KMKY,25.995001,-81.672501,5,-5,A,America/New_York,airport,OurAirports
8644,Drummond Island Airport,Drummond Island,United States,DRE,KDRM,46.0093002319,-83.7438964844,668,-5,A,America/New_York,airport,OurAirports
8646,Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,KGDW,43.9706001282,-84.4749984741,776,-5,A,America/New_York,airport,OurAirports
8648,South Haven Area Regional Airport,South Haven,United States,\N,KLWA,42.3512001038,-86.2556991577,666,-5,A,America/New_York,airport,OurAirports
8653,Marshfield Municipal Airport,Marshfield,United States,MFI,KMFI,44.6369018555,-90.1893005371,1277,-6,A,America/Chicago,airport,OurAirports
8654,Alexander Field South Wood County Airport,Wisconsin Rapids,United States,ISW,KISW,44.3602981567,-89.8389968872,1021,-6,A,America/Chicago,airport,OurAirports
8655,Clinton Municipal Airport,Clinton,United States,CWI,KCWI,41.8311004639,-90.3291015625,708,-6,A,America/Chicago,airport,OurAirports
8658,Beverly Municipal Airport,Beverly,United States,BVY,KBVY,42.5842018127,-70.9164962769,107,-5,A,America/New_York,airport,OurAirports
8664,Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,KPOF,36.7738990784,-90.3248977661,331,-6,A,America/Chicago,airport,OurAirports
8665,Somerset Airport,Somerville,United States,\N,KSMQ,40.6259994507,-74.6701965332,105,-5,A,America/New_York,airport,OurAirports
8666,Eastport Municipal Airport,Eastport,United States,\N,KEPM,44.9100990295,-67.0127029419,45,-5,A,America/New_York,airport,OurAirports
8667,Keokuk Municipal Airport,Keokuk,United States,EOK,KEOK,40.4598999023,-91.4284973145,671,-6,A,America/Chicago,airport,OurAirports
8681,St Paul Downtown Holman Field,St. Paul,United States,STP,KSTP,44.9345016479,-93.0599975586,705,-6,A,America/Chicago,airport,OurAirports
8693,Oconomowoc Airport,Oconomowoc,United States,\N,0WI8,43.1389007568,-88.4722976685,885,-6,A,America/Chicago,airport,OurAirports
8706,Butler Co Regional Airport - Hogan Field,Hamilton,United States,HAO,KHAO,39.3638000488,-84.5220031738,633,-5,A,America/New_York,airport,OurAirports
8742,Fond du Lac County Airport,Fond du Lac,United States,FLD,KFLD,43.7711982727,-88.4884033203,808,-6,A,America/Chicago,airport,OurAirports
8743,Waupaca Municipal Airport,Waupaca,United States,\N,KPCZ,44.33330154,-89.01979828,840,-6,A,America/Chicago,airport,OurAirports
8744,Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE,44.5452003479,-89.5302963257,1110,-6,A,America/Chicago,airport,OurAirports
8747,Luce County Airport,Newberry,United States,\N,KERY,46.3111991882,-85.4572982788,869,-5,A,America/New_York,airport,OurAirports
8759,Galion Municipal Airport,Galion,United States,GQQ,KGQQ,40.7533988953,-82.7238006592,1224,-5,A,America/New_York,airport,OurAirports
8763,Clarksville–Montgomery County Regional Airport,Clarksville,United States,CKV,KCKV,36.6218986511,-87.4150009155,550,-6,A,America/Chicago,airport,OurAirports
8771,Lompoc Airport,Lompoc,United States,LPC,KLPC,34.665599823,-120.468002319,88,-8,A,America/Los_Angeles,airport,OurAirports
8772,Chester County G O Carlson Airport,Coatesville,United States,CTH,KMQS,39.97900009,-75.8655014,660,-5,A,America/New_York,airport,OurAirports
8777,Lake Placid Airport,Lake Placid,United States,LKP,KLKP,44.2644996643,-73.9618988037,1747,-5,A,America/New_York,airport,OurAirports
8784,Lima Allen County Airport,Lima,United States,AOH,KAOH,40.706902,-84.026703,975,-5,A,America/New_York,airport,OurAirports
8789,Malcolm McKinnon Airport,Brunswick,United States,SSI,KSSI,31.15180016,-81.39129639,19,-5,A,America/New_York,airport,OurAirports
8790,Beaver County Airport,Beaver Falls,United States,BFP,KBVI,40.7724990845,-80.3914031982,1253,-5,A,America/New_York,airport,OurAirports
8792,Georgetown County Airport,Georgetown,United States,GGE,KGGE,33.3116989136,-79.3196029663,39,-5,A,America/New_York,airport,OurAirports
8793,Hardwick Field,Cleveland,United States,HDI,KHDI,35.2201004028,-84.8323974609,874,-5,A,America/New_York,airport,OurAirports
8796,Renton Municipal Airport,Renton,United States,RNT,KRNT,47.4930992126,-122.216003418,32,-8,A,America/Los_Angeles,airport,OurAirports
8798,Brackett Field,La Verne,United States,POC,KPOC,34.0915985107,-117.781997681,1011,-8,A,America/Los_Angeles,airport,OurAirports
8801,Cross City Airport,Cross City,United States,CTY,KCTY,29.6354999542,-83.1047973633,42,-5,A,America/New_York,airport,OurAirports
8802,Oconee County Regional Airport,Clemson,United States,CEU,KCEU,34.6719017,-82.8864975,892,-5,A,America/New_York,airport,OurAirports
8804,Beech Factory Airport,Wichita,United States,BEC,KBEC,37.6944999695,-97.2149963379,1408,-6,A,America/Chicago,airport,OurAirports
8808,Tom B. David Field,Calhoun,United States,\N,KCZL,34.45539856,-84.93920135,647,-5,A,America/New_York,airport,OurAirports
8809,Habersham County Airport,Cornelia,United States,\N,KAJR,34.49990082,-83.55670166,1448,-5,A,America/New_York,airport,OurAirports
8811,Georgetown Municipal Airport,Georgetown,United States,\N,KGTU,30.6788005829,-97.679397583,790,-6,A,America/Chicago,airport,OurAirports
8812,Old Rhinebeck Airport,Rhinebeck,United States,\N,NY94,41.9715004,-73.86289978,323,-5,U,America/New_York,airport,OurAirports
8815,Sidney Municipal-Lloyd W Carr Field,Sidney,United States,SNY,KSNY,41.10129929,-102.9850006,4313,-7,A,America/Denver,airport,OurAirports
8824,Kalaeloa Airport,Kapolei,United States,JRF,PHJR,21.3074,-158.070009,30,-10,U,Pacific/Honolulu,airport,OurAirports
8833,Iosco County Airport,East Tawas,United States,ECA,K6D9,44.312801,-83.422302,606,-5,A,America/New_York,airport,OurAirports
8834,Madison County Executive Airport-Tom Sharp Jr Field,Huntsville,United States,\N,KMDQ,34.8614006,-86.55750275,756,-6,A,America/Chicago,airport,OurAirports
8835,Leesburg Executive Airport,Leesburg,United States,\N,KJYO,39.077999,-77.557503,389,-5,A,America/New_York,airport,OurAirports
8838,Anoka County-Blaine (Janes Field) Airport,Anoka,United States,\N,KANE,45.145,-93.211401,912,-6,U,America/Chicago,airport,OurAirports
8850,Williamson Sodus Airport,Williamson,United States,\N,KSDC,43.234699,-77.121,424,-5,A,America/New_York,airport,OurAirports
8854,Boulder Municipal Airport,Boulder,United States,WBU,KBDU,40.0393981934,-105.225997925,5288,-7,A,America/Denver,airport,OurAirports
8864,Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,KPAO,37.461101532,-122.114997864,4,-8,A,America/Los_Angeles,airport,OurAirports
8869,Falcon Field,Mesa,United States,MSC,KFFZ,33.4608001709,-111.727996826,1394,-7,A,America/Phoenix,airport,OurAirports
8870,Coolidge Municipal Airport,Cooldige,United States,\N,KP08,32.9359016418,-111.427001953,1574,-7,A,America/Phoenix,airport,OurAirports
8871,Cottonwood Airport,Cottonwood,United States,\N,KP52,34.7299995422,-112.035003662,3550,-7,A,America/Phoenix,airport,OurAirports
8874,Ak-Chin Regional Airport,Phoenix,United States,\N,KA39,32.990806,-111.918528,1300,-7,A,America/Phoenix,airport,OurAirports
8875,Wickenburg Municipal Airport,Wickenburg,United States,\N,KE25,33.96889877,-112.7990036,2377,-7,A,America/Phoenix,airport,OurAirports
8877,Oakland County International Airport,Pontiac,United States,PTK,KPTK,42.6655006409,-83.4200973511,980,-5,A,America/New_York,airport,OurAirports
8888,Dillant Hopkins Airport,Keene,United States,EEN,KEEN,42.898399353,-72.2707977295,488,-5,A,America/New_York,airport,OurAirports
8893,Glasgow Industrial Airport,Glasgow,United States,\N,07MT,48.4211006165,-106.527999878,2762,-7,A,America/Denver,airport,OurAirports
8925,Iowa City Municipal Airport,Iowa City,United States,IOW,KIOW,41.6391983032,-91.5465011597,668,-6,A,America/Chicago,airport,OurAirports
8928,Windom Municipal Airport,Windom,United States,\N,KMWM,43.9133987427,-95.1093978882,1410,-6,A,America/Chicago,airport,OurAirports
8931,Longview Ranch Airport,Longview,United States,\N,OG39,44.6617012024,-119.652000427,2080,-8,A,America/Los_Angeles,airport,OurAirports
8935,Lee Airport,Annapolis,United States,ANP,KANP,38.942902,-76.568398,34,-5,A,America/New_York,airport,OurAirports
8950,Pecos Municipal Airport,Pecos,United States,PEQ,KPEQ,31.3824005127,-103.511001587,2613,-6,A,America/Chicago,airport,OurAirports
8951,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,United States,HBG,KHBG,31.26479912,-89.25279999,151,-6,A,America/Chicago,airport,OurAirports
8958,Chan Gurney Municipal Airport,Yankton,United States,YKN,KYKN,42.9166984558,-97.3859024048,1306,-6,A,America/Chicago,airport,OurAirports
8982,Hayward Executive Airport,Hayward,United States,HWD,KHWD,37.659198761,-122.122001648,52,-8,A,America/Los_Angeles,airport,OurAirports
8989,Ann Arbor Municipal Airport,Ann Arbor,United States,ARB,KARB,42.2229995728,-83.7455978394,839,-5,A,America/New_York,airport,OurAirports
9066,Henry County Airport,Hampton,United States,\N,K4A7,33.389099,-84.332397,874,-5,A,America/New_York,airport,OurAirports
9071,Alameda Naval Air Station,Alameda,United States,NGZ,KNGZ,37.788898468,-122.319999695,10,-8,U,America/Los_Angeles,airport,OurAirports
9093,Comarapa Airport,Salt Lake City,United States,\N,SLCR,-17.9136009216,-64.5177993774,6186,-4,A,America/La_Paz,airport,OurAirports
9102,Immokalee Regional Airport,Immokalee ,United States,IMM,KIMM,26.43320084,-81.40100098,37,-5,A,America/New_York,airport,OurAirports
9104,Rancho San Simeon Airport,Cambria,United States,\N,66CA,35.6077003479,-121.11000061,320,-8,A,America/Los_Angeles,airport,OurAirports
9120,Dinwiddie County Airport,Petersburg,United States,PTB,KPTB,37.1837997437,-77.5074005127,193,-5,A,America/New_York,airport,OurAirports
9126,Sheboygan County Memorial Airport,Sheboygan,United States,SBM,KSBM,43.76959991,-87.85140228,755,-6,A,America/Chicago,airport,OurAirports
9138,Pinal Airpark,Marana,United States,MZJ,KMZJ,32.5106010437,-111.32800293,1893,-7,N,America/Phoenix,airport,OurAirports
9139,Glendale Municipal Airport,Glendale,United States,\N,KGEU,33.5269012451,-112.294998169,1071,-7,N,America/Phoenix,airport,OurAirports
9140,Safford Regional Airport,Safford,United States,SAD,KSAD,32.85480118,-109.6350021,3179,-7,N,America/Phoenix,airport,OurAirports
9164,Sikeston Memorial Municipal Airport,Sikeston,United States,SIK,KSIK,36.8988990784,-89.5617980957,315,-6,A,America/Chicago,airport,OurAirports
9178,Floyd Bennett Memorial Airport,Queensbury,United States,GFL,KGFL,43.3412017822,-73.6102981567,328,-5,A,America/New_York,airport,OurAirports
9179,Saratoga County Airport,Ballston Spa,United States,\N,K5B2,43.05130005,-73.86119843,434,-5,A,America/New_York,airport,OurAirports
9182,Crystal River Airport,Crystal River,United States,\N,KCGC,28.8673000336,-82.5712966919,9,-5,A,America/New_York,airport,OurAirports
9183,Martin State Airport,Baltimore,United States,MTN,KMTN,39.325699,-76.413803,21,-5,A,America/New_York,airport,OurAirports
9184,Lincoln Regional Karl Harder Field,Lincoln,United States,\N,KLHM,38.909198761,-121.350997925,121,-8,A,America/Los_Angeles,airport,OurAirports
9185,Fostoria Metropolitan Airport,Fostoria,United States,\N,KFZI,41.19079971,-83.39450073,752,-5,A,America/New_York,airport,OurAirports
9186,Eastern Slopes Regional Airport,Fryeburg,United States,FRY,KIZG,43.9911003113,-70.9478988647,454,-5,A,America/New_York,airport,OurAirports
9187,Coral Creek Airport,Placida,United States,\N,FA54,26.8544998169,-82.2511978149,4,-5,A,America/New_York,airport,OurAirports
9188,Lakefront Airport,New Orleans,United States,NEW,KNEW,30.0424003601,-90.0282974243,8,-6,A,America/Chicago,airport,OurAirports
9189,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,COE,KCOE,47.77429962,-116.8199997,2320,-8,A,America/Los_Angeles,airport,OurAirports
9190,Beaumont Municipal Airport,Beaumont,United States,BMT,KBMT,30.0706996918,-94.2157974243,32,-6,A,America/Chicago,airport,OurAirports
9191,Vermilion Regional Airport,Danville,United States,DNV,KDNV,40.19919968,-87.59590149,697,-6,A,America/Chicago,airport,OurAirports
9199,Space Coast Regional Airport,Titusville,United States,TIX,KTIX,28.514799118,-80.7992019653,34,-5,A,America/New_York,airport,OurAirports
9225,Andrau Airpark,Houston,United States,AAP,KAAP,29.7224998474,-95.5883026123,79,-6,A,America/Chicago,airport,OurAirports
9226,Flying Cloud Airport,Eden Prairie,United States,FCM,KFCM,44.8272018433,-93.4570999146,906,-6,A,America/Chicago,airport,OurAirports
9228,Johnson County Executive Airport,Olathe,United States,OJC,KOJC,38.84759903,-94.73760223,1096,-6,A,America/Chicago,airport,OurAirports
9249,Brandywine Airport,West Goshen Township,United States,\N,KOQN,39.9901008606,-75.5819015503,466,-5,A,America/New_York,airport,OurAirports
9251,Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,MNZ,KHEF,38.72140121,-77.51540375,192,-5,A,America/New_York,airport,OurAirports
9252,Texas Gulf Coast Regional Airport,Angleton,United States,LJN,KLBX,29.1086006165,-95.462097168,25,-6,A,America/Chicago,airport,OurAirports
9305,Shelby County Airport,Shelbyville,United States,\N,K2H0,39.4104003906,-88.8453979492,618,-6,A,America/Chicago,airport,OurAirports
9348,Enumclaw Airport,Enumclaw,United States,\N,WA77,47.1957015991,-122.022003174,738,-8,A,America/Los_Angeles,airport,OurAirports
9387,Port Alsworth Airport,Port alsworth,United States,PTA,PALJ,60.201681,-154.325863,280,-9,A,America/Anchorage,airport,OurAirports
9390,Fairfield County Airport,Winnsboro,United States,\N,KFDW,34.3154983521,-81.1088027954,577,-5,A,America/New_York,airport,OurAirports
9396,Skyhaven Airport,Rochester,United States,\N,KDAW,43.2840995789,-70.9292984009,322,-5,A,America/New_York,airport,OurAirports
9399,Newton City-County Airport,Newton,United States,EWK,KEWK,38.0582008362,-97.2744979858,1533,-6,A,America/Chicago,airport,OurAirports
9403,Taszár Air Base,Columbus,United States,TZR,LHTA,46.3931007385,17.9174995422,531,1,A,Europe/Budapest,airport,OurAirports
9406,Fort Bridger Airport,Fort Bridger,United States,FBR,KFBR,41.3918991089,-110.406997681,7034,-7,A,America/Denver,airport,OurAirports
9407,Prosser Airport,Prosser,United States,\N,KS40,46.21340179,-119.7910004,697,-8,A,America/Los_Angeles,airport,OurAirports
9408,Chehalis Centralia Airport,Chehalis,United States,CLS,KCLS,46.6769981384,-122.983001709,176,-8,A,America/Los_Angeles,airport,OurAirports
9409,Desert Aire Regional Airport,Mattawa,United States,\N,KM94,46.687401,-119.920998,586,-8,A,America/Los_Angeles,airport,OurAirports
9411,Evanston-Uinta County Airport-Burns Field,Evanston,United States,EVW,KEVW,41.27479935,-111.0350037,7143,-7,A,America/Denver,airport,OurAirports
9412,Sabetha Municipal Airport,Sabetha,United States,\N,KK83,39.9042015076,-95.7794036865,1330,-6,A,America/Chicago,airport,OurAirports
9413,Mt Pleasant Regional-Faison field,Mount Pleasant,United States,\N,KLRO,32.89780045,-79.78289795,12,-5,A,America/New_York,airport,OurAirports
9414,Jimmy Carter Regional Airport,Americus,United States,\N,KACJ,32.110802,-84.188904,468,-5,A,America/New_York,airport,OurAirports
9415,Weedon Field,Eufala,United States,EUF,KEUF,31.9512996674,-85.1288986206,285,-6,A,America/Chicago,airport,OurAirports
9416,Saluda County Airport,Saluda,United States,\N,K6J4,33.9267997742,-81.7946014404,555,-5,A,America/New_York,airport,OurAirports
9417,Dare County Regional Airport,Manteo,United States,MEO,KMQI,35.91899872,-75.69550323,13,-5,A,America/New_York,airport,OurAirports
9418,Auburn University Regional Airport,Auburn,United States,AUO,KAUO,32.615101,-85.433998,777,-6,A,America/Chicago,airport,OurAirports
9419,Tri Cities Airport,Endicott,United States,\N,KCZG,42.078499,-76.096296,833,-5,A,America/New_York,airport,OurAirports
9428,Bessemer Airport,Bessemer,United States,\N,KEKY,33.31290054,-86.92590332,700,-6,A,America/Chicago,airport,OurAirports
9429,Colorado Springs East Airport,Ellicott,United States,\N,KA50,38.8744010925,-104.410003662,6145,-7,A,America/Denver,airport,OurAirports
9447,Crystal Airport,Crystal,United States,\N,KMIC,45.0620002747,-93.3538970947,869,-6,A,America/Chicago,airport,OurAirports
9448,Clarke County Airport,Quitman,United States,\N,K23M,32.0849,-88.738897,320,-6,A,America/Chicago,airport,OurAirports
9450,W H 'Bud' Barron Airport,Dublin,United States,DBN,KDBN,32.56439972,-82.98529816,309,-5,A,America/New_York,airport,OurAirports
9488,Corvallis Municipal Airport,Corvallis,United States,CVO,KCVO,44.49720001,-123.2900009,250,-8,A,America/Los_Angeles,airport,OurAirports
9500,El Almendro Airport,Scranton,United States,\N,SCRT,-35.9605560303,-71.7933349609,486,-4,A,America/Santiago,airport,OurAirports
9511,San Agustin Airport,Morristown,United States,\N,MRST,10.0666666031,-84.8833312988,66,-6,A,America/Costa_Rica,airport,OurAirports
9543,Ogden Hinckley Airport,Ogden,United States,OGD,KOGD,41.1958999634,-112.012001038,4473,-7,A,America/Denver,airport,OurAirports
9545,Robert S Kerr Airport,Poteau,United States,\N,KRKR,35.0215988159,-94.6212997437,451,-6,A,America/Chicago,airport,OurAirports
9546,Colorado Plains Regional Airport,Akron,United States,AKO,KAKO,40.1755981445,-103.222000122,4714,-7,A,America/Denver,airport,OurAirports
9547,Sanderson Field,Shelton,United States,SHN,KSHN,47.2336006165,-123.148002625,273,-8,A,America/Los_Angeles,airport,OurAirports
9739,Napakiak Airport,Napakiak,United States,WNA,PANA,60.6902999878,-161.979003906,17,-9,A,America/Anchorage,airport,OurAirports
9744,Napaskiak Airport,Napaskiak,United States,PKA,PAPK,60.70289993,-161.7779999,24,-9,A,America/Anchorage,airport,OurAirports
9746,Tok Airport,Tok,United States,\N,PATJ,63.303333,-143.001111,1670,-9,A,America/Anchorage,airport,OurAirports
9754,Causey Airport,Liberty,United States,\N,K2A5,35.9118003845,-79.6175994873,723,-5,A,America/New_York,airport,OurAirports
9763,Doylestown Airport,Doylestown,United States,DYL,KDYL,40.3330001831,-75.1222991943,394,-5,A,America/New_York,airport,OurAirports
9772,Warren Field,Washington,United States,OCW,KOCW,35.5704994202,-77.0497970581,38,-5,A,America/New_York,airport,OurAirports
9773,Hyde County Airport,Engelhard,United States,\N,K7W6,35.5624008179,-75.9552001953,8,-5,A,America/New_York,airport,OurAirports
9776,Stillwater Regional Airport,Stillwater,United States,SWO,KSWO,36.1612014771,-97.0857009888,1000,-6,A,America/Chicago,airport,OurAirports
9777,Okmulgee Regional Airport,Okmulgee,United States,OKM,KOKM,35.6680984497,-95.9486999512,720,-6,A,America/Chicago,airport,OurAirports
9778,Cushing Municipal Airport,Cushing,United States,CUH,KCUH,35.9499015808,-96.7731018066,916,-6,A,America/Chicago,airport,OurAirports
9779,Clinton Sherman Airport,Clinton,United States,CSM,KCSM,35.3398017883,-99.2005004883,1922,-6,A,America/Chicago,airport,OurAirports
9780,Strother Field,Winfield,United States,WLD,KWLD,37.168598175,-97.0375976562,1160,-6,A,America/Chicago,airport,OurAirports
9781,Wiley Post Airport,Oklahoma City,United States,PWA,KPWA,35.53419876,-97.64710236,1300,-6,A,America/Chicago,airport,OurAirports
9782,Shreveport Downtown Airport,Shreveport,United States,DTN,KDTN,32.5401992798,-93.7450027466,179,-6,A,America/Chicago,airport,OurAirports
9783,Stephenville Clark Regional Airport,Stephenville,United States,SEP,KSEP,32.2153015137,-98.177696228,1321,-6,A,America/Chicago,airport,OurAirports
9784,Perry Municipal Airport,Perry,United States,\N,KF22,36.3856010437,-97.2771987915,1002,-6,A,America/Chicago,airport,OurAirports
9786,Hamilton Municipal Airport,Hamilton,United States,\N,KMNZ,31.6658992767,-98.1485977173,1299,-6,A,America/Chicago,airport,OurAirports
9787,Ada Regional Airport,Ada,United States,ADT,KADH,34.804298,-96.671303,1016,-6,A,America/Chicago,airport,OurAirports
9788,Mesquite Metro Airport,Misquite,United States,\N,KHQZ,32.7470016479,-96.5304031372,447,-6,A,America/Chicago,airport,OurAirports
9789,Denton Municipal Airport,Denton,United States,\N,KDTO,33.2006988525,-97.1979980469,642,-6,A,America/Chicago,airport,OurAirports
9790,Austin Executive Airport,Austin,United States,\N,KEDC,30.3974931,-97.5663935,620,-6,A,America/Chicago,airport,OurAirports
9791,Lago Vista Tx Rusty Allen Airport,Lago Vista,United States,\N,KRYW,30.4986000061,-97.9694976807,1231,-6,A,America/Chicago,airport,OurAirports
9792,Brenham Municipal Airport,Brenham,United States,\N,K11R,30.21899986,-96.3742981,307,-6,A,America/Chicago,airport,OurAirports
9793,Lakeway Airpark,Lakeway,United States,\N,K3R9,30.3575000763,-97.9944992065,909,-6,A,America/Chicago,airport,OurAirports
9794,Iraan Municipal Airport,Iraan,United States,IRB,K2F0,30.9057006836,-101.891998291,2200,-6,A,America/Chicago,airport,OurAirports
9795,Kestrel Airpark,San Antonio,United States,\N,K1T7,29.8127002716,-98.4253005981,1250,-6,A,America/Chicago,airport,OurAirports
9797,Wilkes County Airport,North Wilkesboro,United States,IKB,KUKF,36.2228012085,-81.0982971191,1301,-5,A,America/New_York,airport,OurAirports
9798,Charleston Executive Airport,Charleston,United States,\N,KJZI,32.7009010315,-80.0028991699,17,-5,A,America/New_York,airport,OurAirports
9799,Danville Regional Airport,Danville,United States,DAN,KDAN,36.5728988647,-79.3360977173,571,-5,A,America/New_York,airport,OurAirports
9800,Brookneal/Campbell County Airport,Brookneal,United States,\N,K0V4,37.1417007446,-79.0164031982,596,-5,A,America/New_York,airport,OurAirports
9806,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,HCW,KCQW,34.71289825,-79.95700073,239,-5,A,America/New_York,airport,OurAirports
9808,Wauchula Municipal Airport,Wuchula,United States,\N,KCHN,27.5149002075,-81.8805007935,106,-5,A,America/New_York,airport,OurAirports
9847,Conway Horry County Airport,Conway,United States,\N,KHYW,33.82849884,-79.12220001,35,-5,A,America/New_York,airport,OurAirports
9938,Asheboro Regional Airport,Asheboro,United States,\N,KHBI,35.65449905,-79.8946991,671,-5,A,\N,airport,OurAirports
9942,Henderson Field,Wallace,United States,\N,KACZ,34.7178993225,-78.0036010742,39,-5,A,\N,airport,OurAirports
9943,Emporia Greensville Regional Airport,Emporia,United States,\N,KEMV,36.6869010925,-77.4828033447,127,-5,A,\N,airport,OurAirports
10017,San Gabriel Valley Airport,El Monte,United States,EMT,KEMT,34.086102,-118.035004,296,-8,E,\N,airport,OurAirports
10062,Kee Field,Pineville,United States,\N,KI16,37.6003990173,-81.5593032837,1783,-5,A,\N,airport,OurAirports
10102,Stinson Municipal Airport,Stinson,United States,SSF,KSSF,29.3369998932,-98.4710998535,577,-5,A,\N,airport,OurAirports
10103,Sallisaw Municipal Airport,Sallisaw,United States,\N,KJSV,35.4382019,-94.80280304,527,-5,A,\N,airport,OurAirports
10104,Jasper County Airport-Bell Field,Jasper,United States,JAS,KJAS,30.88570023,-94.03489685,213,-5,A,\N,airport,OurAirports
10105,El Dorado Springs Memorial Airport,El dorado springs,United States,\N,K87K,37.8567008972,-93.9990997314,931,-5,A,\N,airport,OurAirports
10106,Marfa Municipal Airport,Marfa,United States,MRF,KMRF,30.371099,-104.017997,4849,-5,A,\N,airport,OurAirports
10107,Alpine Casparis Municipal Airport,Alpine,United States,ALE,KE38,30.3841991425,-103.683998108,4515,-5,A,\N,airport,OurAirports
10117,Cable Airport,Upland,United States,CCB,KCCB,34.1115989685,-117.68800354,1444,-8,A,\N,airport,OurAirports
10121,Mount Sterling Montgomery County Airport,Mount Sterling,United States,\N,KIOB,38.05810165,-83.979599,1019,-5,A,\N,airport,OurAirports
